chr19	57702388	57702389	AG	-
chr19	57702550	57702551	AG	-
chr19	57776602	57776603	AG	+
chr19	57776603	57776604	AG	+
chr19	57776658	57776659	AG	+
chr19	57813305	57813306	AG	-
chr19	57813337	57813338	AG	-
chr19	57813347	57813348	AG	-
chr19	57813359	57813360	AG	-
chr19	57813367	57813368	AG	-
chr19	57858859	57858860	AG	+
chr19	57858860	57858861	AG	+
chr19	57859117	57859118	AG	+
chr19	57859130	57859131	AG	+
chr19	57859138	57859139	AG	+
chr19	57859204	57859205	AG	+
chr19	57859206	57859207	AG	+
chr19	57859214	57859215	AG	+
chr19	57859250	57859251	AG	+
chr19	57859261	57859262	AG	+
chr19	57859327	57859328	AG	+
chr19	57859366	57859367	AG	+
chr19	57859374	57859375	AG	+
chr19	57859382	57859383	AG	+
chr19	57859404	57859405	AG	+
chr19	57859417	57859418	AG	+
chr19	57859442	57859443	AG	+
chr19	57859443	57859444	AG	+
chr19	57859450	57859451	AG	+
chr19	57859543	57859544	AG	+
chr19	57859550	57859551	AG	+
chr19	57859553	57859554	AG	+
chr19	57859627	57859628	AG	+
chr19	57859634	57859635	AG	+
chr19	57859642	57859643	AG	+
chr19	57859643	57859644	AG	+
chr19	57859726	57859727	AG	+
chr19	57860020	57860021	AG	+
chr19	57860032	57860033	AG	+
chr19	57860054	57860055	AG	+
chr19	57876938	57876939	AG	-
chr19	57876959	57876960	AG	-
chr19	57876981	57876982	AG	-
chr19	57876994	57876995	AG	-
chr2	19913557	19913558	AG	-
chr2	23999846	23999847	AG	+
chr2	27454005	27454006	AG	-
chr2	30640383	30640384	AG	+
chr2	36517402	36517403	AG	+
chr2	42048265	42048266	AG	+
chr2	42048303	42048304	AG	+
chr2	42048308	42048309	AG	+
chr2	42762967	42762968	AG	-
chr2	47021931	47021932	AG	+
chr2	55049835	55049836	AG	-
chr2	55049890	55049891	AG	-
chr2	74414523	74414524	AG	-
chr2	74465030	74465031	AG	-
chr2	85327091	85327092	AG	-
chr2	85694945	85694946	AG	+
chr2	96866288	96866289	AG	-
chr2	97658609	97658610	AG	-
chr2	98563585	98563586	AG	+
chr2	106425248	106425249	AG	-
chr2	107870721	107870722	AG	+
chr2	108777142	108777143	AG	+
chr2	112390229	112390230	AG	-
chr2	127505104	127505105	AG	-
chr2	131028075	131028076	AG	+
chr2	131146748	131146749	AG	+
chr2	151270698	151270699	AG	-
chr2	165344704	165344705	AG	+
chr2	165344705	165344706	AG	+
chr2	165388699	165388700	AG	+
chr2	165388711	165388712	AG	+
chr2	165388726	165388727	AG	+
chr2	165388727	165388728	AG	+
chr2	165388728	165388729	AG	+
chr2	165388736	165388737	AG	+
chr2	165388789	165388790	AG	+
chr2	165388790	165388791	AG	+
chr2	166409848	166409849	AG	-
chr2	173910042	173910043	AG	-
chr2	209970888	209970889	AG	+
chr2	215376614	215376615	AG	-
chr2	218263378	218263379	AG	+
chr2	218699037	218699038	AG	+
chr2	218699085	218699086	AG	+
chr2	219169293	219169294	AG	-
chr2	219169368	219169369	AG	-
chr2	219209304	219209305	AG	+
chr2	219296265	219296266	AG	-
chr2	219435000	219435001	AG	+
chr2	219435193	219435194	AG	+
chr2	219435308	219435309	AG	+
chr2	219483264	219483265	AG	+
chr2	219483542	219483543	AG	+
chr2	219483601	219483602	AG	+
chr2	219483609	219483610	AG	+
chr2	219483710	219483711	AG	+
chr2	219483947	219483948	AG	+
chr2	219484426	219484427	AG	+
chr2	219484825	219484826	AG	+
chr2	219537990	219537991	AG	+
chr2	229262715	229262716	AG	-
chr2	233464179	233464180	AG	+
chr2	235042471	235042472	AG	+
chr2	235042588	235042589	AG	+
chr2	238145718	238145719	AG	+
chr2	238145739	238145740	AG	+
chr2	238145775	238145776	AG	+
chr2	238145787	238145788	AG	+
chr2	238238917	238238918	AG	-
chr2	240466187	240466188	AG	+
chr2	240596320	240596321	AG	+
chr2	241678509	241678510	AG	-
chr20	3671024	3671025	AG	-
chr20	3672150	3672151	AG	-
chr20	3673459	3673460	AG	-
chr20	3857759	3857760	AG	+
chr20	35274529	35274530	AG	+
chr20	35653386	35653387	AG	-
chr20	36591409	36591410	AG	+
chr20	37519130	37519131	AG	-
chr20	37519160	37519161	AG	-
chr20	37519169	37519170	AG	-
chr20	37519173	37519174	AG	-
chr20	41358809	41358810	AG	+
chr20	45075149	45075150	AG	+
chr20	45408311	45408312	AG	+
chr20	45802002	45802003	AG	+
chr20	45802003	45802004	AG	+
chr20	45886864	45886865	AG	-
chr20	45887106	45887107	AG	-
chr20	46012549	46012550	AG	+
chr20	46047557	46047558	AG	+
chr20	46174731	46174732	AG	-
chr20	46583604	46583605	AG	-
chr20	49908413	49908414	AG	-
chr20	64048166	64048167	AG	-
chr21	26844632	26844633	AG	-
chr21	26844674	26844675	AG	-
chr21	29581429	29581430	AG	-
chr21	29581446	29581447	AG	-
chr21	33550327	33550328	AG	+
chr21	33550367	33550368	AG	+
chr21	33550433	33550434	AG	+
chr21	33550441	33550442	AG	+
chr21	33550445	33550446	AG	+
chr21	33550461	33550462	AG	+
chr21	33550481	33550482	AG	+
chr21	33550494	33550495	AG	+
chr21	33550499	33550500	AG	+
chr21	33550514	33550515	AG	+
chr21	33550529	33550530	AG	+
chr21	33550540	33550541	AG	+
chr21	33550547	33550548	AG	+
chr21	33550560	33550561	AG	+
chr21	33550565	33550566	AG	+
chr21	33550571	33550572	AG	+
chr21	33550601	33550602	AG	+
chr21	33550630	33550631	AG	+
chr21	33550846	33550847	AG	+
chr21	33550852	33550853	AG	+
chr21	33550857	33550858	AG	+
chr21	33550860	33550861	AG	+
chr21	33550877	33550878	AG	+
chr21	33550893	33550894	AG	+
chr21	33550906	33550907	AG	+
chr21	33550918	33550919	AG	+
chr21	33550940	33550941	AG	+
chr21	33550949	33550950	AG	+
chr21	33550965	33550966	AG	+
chr21	33550968	33550969	AG	+
chr21	33550973	33550974	AG	+
chr21	33550978	33550979	AG	+
chr21	33550990	33550991	AG	+
chr21	33551001	33551002	AG	+
chr21	33551012	33551013	AG	+
chr21	33551014	33551015	AG	+
chr21	33551036	33551037	AG	+
chr21	33551045	33551046	AG	+
chr21	33551062	33551063	AG	+
chr21	33551072	33551073	AG	+
chr21	33551468	33551469	AG	+
chr21	33551498	33551499	AG	+
chr21	33551528	33551529	AG	+
chr21	33551798	33551799	AG	+
chr21	33551805	33551806	AG	+
chr21	33551925	33551926	AG	+
chr21	33552195	33552196	AG	+
chr21	33552216	33552217	AG	+
chr21	33553373	33553374	AG	+
chr21	33559980	33559981	AG	+
chr21	44330700	44330701	AG	-
chr21	44422395	44422396	AG	+
chr22	20143503	20143504	AG	+
chr22	20431116	20431117	AG	-
chr22	20949797	20949798	AG	+
chr22	21026615	21026616	AG	+
chr22	21057110	21057111	AG	+
chr22	23836934	23836935	AG	-
chr22	30025713	30025714	AG	+
chr22	31341459	31341460	AG	-
chr22	36937602	36937603	AG	+
chr22	37373275	37373276	AG	-
chr22	37374133	37374134	AG	-
chr22	39138651	39138652	AG	-
chr22	41437015	41437016	AG	-
chr22	42077853	42077854	AG	+
chr22	50220421	50220422	AG	-
chr22	50220446	50220447	AG	-
chr22	50220976	50220977	AG	-
chr22	50221088	50221089	AG	-
chr22	50221252	50221253	AG	-
chr22	50221275	50221276	AG	-
chr22	50221314	50221315	AG	-
chr22	50221334	50221335	AG	-
chr22	50221386	50221387	AG	-
chr22	50221519	50221520	AG	-
chr22	50221590	50221591	AG	-
chr22	50221646	50221647	AG	-
chr22	50248730	50248731	AG	-
chr22	50721197	50721198	AG	+
chr3	391061	391062	AG	+
chr3	8990550	8990551	AG	-
chr3	9765989	9765990	AG	+
chr3	9810246	9810247	AG	+
chr3	9817669	9817670	AG	+
chr3	9834812	9834813	AG	+
chr3	9834875	9834876	AG	+
chr3	9944027	9944028	AG	+
chr3	9947898	9947899	AG	-
chr3	15413932	15413933	AG	-
chr3	38140548	38140549	AG	+
chr3	38252863	38252864	AG	+
chr3	39098480	39098481	AG	-
chr3	39143482	39143483	AG	-
chr3	45677018	45677019	AG	+
chr3	46265987	46265988	AG	+
chr3	46408482	46408483	AG	+
chr3	46859574	46859575	AG	-
chr3	48424225	48424226	AG	-
chr3	48621611	48621612	AG	-
chr3	49012969	49012970	AG	+
chr3	49122320	49122321	AG	-
chr3	49718483	49718484	AG	-
chr3	50253070	50253071	AG	+
chr3	50318261	50318262	AG	-
chr3	50320052	50320053	AG	-
chr3	51978330	51978331	AG	+
chr3	52540452	52540453	AG	+
chr3	53786864	53786865	AG	+
chr3	53786866	53786867	AG	+
chr3	53786872	53786873	AG	+
chr3	58156063	58156064	AG	+
chr3	58156066	58156067	AG	+
chr3	58156073	58156074	AG	+
chr3	62438109	62438110	AG	-
chr3	62438122	62438123	AG	-
chr3	62438131	62438132	AG	-
chr3	62438134	62438135	AG	-
chr3	62438158	62438159	AG	-
chr3	62874758	62874759	AG	-
chr3	71774455	71774456	AG	-
chr3	75736911	75736912	AG	-
chr3	100770758	100770759	AG	-
chr3	122910977	122910978	AG	-
chr3	133928686	133928687	AG	-
chr3	138950373	138950374	AG	+
chr3	147410758	147410759	AG	+
chr3	147410768	147410769	AG	+
chr3	147410775	147410776	AG	+
chr3	147410776	147410777	AG	+
chr3	147410780	147410781	AG	+
chr3	147410867	147410868	AG	+
chr3	147410947	147410948	AG	+
chr3	147410953	147410954	AG	+
chr3	147410982	147410983	AG	+
chr3	147411009	147411010	AG	+
chr3	147411010	147411011	AG	+
chr4	686279	686280	AG	-
chr4	1025336	1025337	AG	+
chr4	1025345	1025346	AG	+
chr4	1717410	1717411	AG	-
chr4	2833828	2833829	AG	+
chr4	6301638	6301639	AG	+
chr4	6301643	6301644	AG	+
chr4	15638585	15638586	AG	-
chr4	17803655	17803656	AG	-
chr4	57110048	57110049	AG	-
chr4	57110051	57110052	AG	-
chr4	57110060	57110061	AG	-
chr4	57110061	57110062	AG	-
chr4	57110067	57110068	AG	-
chr4	57110076	57110077	AG	-
chr4	57110085	57110086	AG	-
chr4	57110145	57110146	AG	-
chr4	70763597	70763598	AG	+
chr4	77048531	77048532	AG	-
chr4	77056010	77056011	AG	-
chr4	77056023	77056024	AG	-
chr4	77058526	77058527	AG	-
chr4	77066278	77066279	AG	-
chr4	77066293	77066294	AG	-
chr4	128861806	128861807	AG	+
chr4	153704476	153704477	AG	+
chr4	153704756	153704757	AG	+
chr4	154234595	154234596	AG	-
chr4	157336722	157336723	AG	+
chr4	157336725	157336726	AG	+
chr4	157336726	157336727	AG	+
chr4	157360140	157360141	AG	+
chr4	157360141	157360142	AG	+
chr4	168990271	168990272	AG	-
chr4	168990290	168990291	AG	-
chr4	174977816	174977817	AG	+
chr4	186191926	186191927	AG	+
chr5	1034873	1034874	AG	+
chr5	31515494	31515495	AG	-
chr5	32420027	32420028	AG	-
chr5	38949383	38949384	AG	-
chr5	38949384	38949385	AG	-
chr5	38949392	38949393	AG	-
chr5	61472790	61472791	AG	+
chr5	61643383	61643384	AG	+
chr5	132814016	132814017	AG	+
chr5	132815049	132815050	AG	+
chr5	138344950	138344951	AG	+
chr5	139481551	139481552	AG	-
chr5	139623453	139623454	AG	+
chr5	139813569	139813570	AG	+
chr5	150024265	150024266	AG	+
chr5	150024275	150024276	AG	+
chr5	150024278	150024279	AG	+
chr5	150024279	150024280	AG	+
chr5	157309799	157309800	AG	+
chr5	157309800	157309801	AG	+
chr5	175521956	175521957	AG	+
chr5	176532444	176532445	AG	-
chr5	177524590	177524591	AG	-
chr5	181059644	181059645	AG	+
chr5	181224042	181224043	AG	+
chr5	181224045	181224046	AG	+
chr6	12124680	12124681	AG	+
chr6	25726269	25726270	AG	-
chr6	25726443	25726444	AG	-
chr6	29659589	29659590	AG	+
chr6	30684879	30684880	AG	-
chr6	30685538	30685539	AG	-
chr6	30909453	30909454	AG	+
chr6	30949389	30949390	AG	+
chr6	31545408	31545409	AG	-
chr6	31740477	31740478	AG	+
chr6	31795187	31795188	AG	-
chr6	31810084	31810085	AG	-
chr6	31810130	31810131	AG	-
chr6	31810155	31810156	AG	-
chr6	31810164	31810165	AG	-
chr6	31810172	31810173	AG	-
chr6	31810176	31810177	AG	-
chr6	31810177	31810178	AG	-
chr6	31810182	31810183	AG	-
chr6	31810199	31810200	AG	-
chr6	31810200	31810201	AG	-
chr6	31810205	31810206	AG	-
chr6	31810247	31810248	AG	-
chr6	31810248	31810249	AG	-
chr6	31810259	31810260	AG	-
chr6	31810265	31810266	AG	-
chr6	31810266	31810267	AG	-
chr6	31810284	31810285	AG	-
chr6	31810298	31810299	AG	-
chr6	31810323	31810324	AG	-
chr6	31810337	31810338	AG	-
chr6	31810340	31810341	AG	-
chr6	31810351	31810352	AG	-
chr6	31810382	31810383	AG	-
chr6	31810389	31810390	AG	-
chr6	31810392	31810393	AG	-
chr6	31810394	31810395	AG	-
chr6	31810395	31810396	AG	-
chr6	31810431	31810432	AG	-
chr6	31810446	31810447	AG	-
chr6	31810447	31810448	AG	-
chr6	31810456	31810457	AG	-
chr6	31810462	31810463	AG	-
chr6	31810467	31810468	AG	-
chr6	31810468	31810469	AG	-
chr6	31810476	31810477	AG	-
chr6	31810488	31810489	AG	-
chr6	31810501	31810502	AG	-
chr6	31810568	31810569	AG	-
chr6	31810665	31810666	AG	-
chr6	31810835	31810836	AG	-
chr6	31810838	31810839	AG	-
chr6	31810841	31810842	AG	-
chr6	31810859	31810860	AG	-
chr6	31810932	31810933	AG	-
chr6	31811015	31811016	AG	-
chr6	31811099	31811100	AG	-
chr6	31811302	31811303	AG	-
chr6	31811307	31811308	AG	-
chr6	31811308	31811309	AG	-
chr6	31811309	31811310	AG	-
chr6	31811330	31811331	AG	-
chr6	31811411	31811412	AG	-
chr6	31811445	31811446	AG	-
chr6	31811446	31811447	AG	-
chr6	31811449	31811450	AG	-
chr6	31811455	31811456	AG	-
chr6	31811456	31811457	AG	-
chr6	31811463	31811464	AG	-
chr6	31811483	31811484	AG	-
chr6	31811490	31811491	AG	-
chr6	31811504	31811505	AG	-
chr6	31811514	31811515	AG	-
chr6	31811515	31811516	AG	-
chr6	31811525	31811526	AG	-
chr6	31811536	31811537	AG	-
chr6	31811540	31811541	AG	-
chr6	31811544	31811545	AG	-
chr6	31811548	31811549	AG	-
chr6	31811556	31811557	AG	-
chr6	31811583	31811584	AG	-
chr6	31811589	31811590	AG	-
chr6	31811597	31811598	AG	-
chr6	31811612	31811613	AG	-
chr6	31811622	31811623	AG	-
chr6	31811630	31811631	AG	-
chr6	31811631	31811632	AG	-
chr6	31811642	31811643	AG	-
chr6	31811660	31811661	AG	-
chr6	31811661	31811662	AG	-
chr6	31811667	31811668	AG	-
chr6	31811675	31811676	AG	-
chr6	31811687	31811688	AG	-
chr6	31811702	31811703	AG	-
chr6	31811703	31811704	AG	-
chr6	31811711	31811712	AG	-
chr6	31811717	31811718	AG	-
chr6	31811789	31811790	AG	-
chr6	31954624	31954625	AG	-
chr6	31954696	31954697	AG	-
chr6	32052803	32052804	AG	-
chr6	32202303	32202304	AG	-
chr6	32202308	32202309	AG	-
chr6	32220870	32220871	AG	-
chr6	33186552	33186553	AG	-
chr6	33435209	33435210	AG	+
chr6	33788453	33788454	AG	-
chr6	33788464	33788465	AG	-
chr6	34133110	34133111	AG	-
chr6	34133125	34133126	AG	-
chr6	34133135	34133136	AG	-
chr6	37170440	37170441	AG	+
chr6	41032999	41033000	AG	-
chr6	41584799	41584800	AG	+
chr6	42256769	42256770	AG	-
chr6	42256770	42256771	AG	-
chr6	42925607	42925608	AG	+
chr6	42938658	42938659	AG	+
chr6	43066447	43066448	AG	+
chr6	43262922	43262923	AG	+
chr6	44152611	44152612	AG	+
chr6	70232705	70232706	AG	-
chr6	101889813	101889814	AG	+
chr6	101889826	101889827	AG	+
chr6	101924696	101924697	AG	+
chr6	101924709	101924710	AG	+
chr6	101924713	101924714	AG	+
chr6	101924717	101924718	AG	+
chr6	109446723	109446724	AG	-
chr6	109446750	109446751	AG	-
chr6	132751256	132751257	AG	-
chr6	137878767	137878768	AG	+
chr6	143941872	143941873	AG	-
chr6	148533798	148533799	AG	+
chr6	157981974	157981975	AG	+
chr6	167962509	167962510	AG	+
chr6	170583644	170583645	AG	-
chr7	1436837	1436838	AG	-
chr7	2538197	2538198	AG	-
chr7	2541436	2541437	AG	-
chr7	6652683	6652684	AG	+
chr7	6652734	6652735	AG	+
chr7	6652755	6652756	AG	+
chr7	6654225	6654226	AG	+
chr7	27173462	27173463	AG	-
chr7	39950699	39950700	AG	+
chr7	39950702	39950703	AG	+
chr7	39950744	39950745	AG	+
chr7	39950927	39950928	AG	+
chr7	39950948	39950949	AG	+
chr7	39950978	39950979	AG	+
chr7	39950990	39950991	AG	+
chr7	39951023	39951024	AG	+
chr7	39951445	39951446	AG	+
chr7	43445249	43445250	AG	+
chr7	44112651	44112652	AG	+
chr7	45074393	45074394	AG	+
chr7	45085706	45085707	AG	-
chr7	75879142	75879143	AG	+
chr7	76285685	76285686	AG	+
chr7	77696617	77696618	AG	+
chr7	92536925	92536926	AG	+
chr7	97869077	97869078	AG	-
chr7	97869081	97869082	AG	-
chr7	97869088	97869089	AG	-
chr7	97869092	97869093	AG	-
chr7	97869106	97869107	AG	-
chr7	97869128	97869129	AG	-
chr7	99493662	99493663	AG	-
chr7	99493674	99493675	AG	-
chr7	99493691	99493692	AG	-
chr7	99493694	99493695	AG	-
chr7	99493695	99493696	AG	-
chr7	100075596	100075597	AG	-
chr7	100600112	100600113	AG	+
chr7	102273384	102273385	AG	+
chr7	102300867	102300868	AG	+
chr7	104166842	104166843	AG	-
chr7	106660636	106660637	AG	-
chr7	107758617	107758618	AG	+
chr7	142030466	142030467	AG	+
chr7	142885463	142885464	AG	-
chr7	143380680	143380681	AG	-
chr7	149733998	149733999	AG	+
chr7	150369850	150369851	AG	+
chr7	150955470	150955471	AG	-
chr7	151019069	151019070	AG	-
chr7	158136668	158136669	AG	-
chr7	158741672	158741673	AG	-
chr8	10428218	10428219	AG	+
chr8	10898244	10898245	AG	-
chr8	22221353	22221354	AG	-
chr8	22572361	22572362	AG	+
chr8	22591573	22591574	AG	+
chr8	37841741	37841742	AG	+
chr8	37841998	37841999	AG	+
chr8	66152523	66152524	AG	+
chr8	80687394	80687395	AG	-
chr8	98948321	98948322	AG	+
chr8	102828593	102828594	AG	-
chr8	102829407	102829408	AG	-
chr8	102829408	102829409	AG	-
chr8	102829878	102829879	AG	-
chr8	143215027	143215028	AG	+
chr8	143576467	143576468	AG	-
chr8	143599433	143599434	AG	+
chr8	143985572	143985573	AG	-
chr8	144355531	144355532	AG	-
chr8	144357666	144357667	AG	-
chr8	144530488	144530489	AG	-
chr9	18480	18481	AG	-
chr9	34241436	34241437	AG	+
chr9	34400964	34400965	AG	-
chr9	34513119	34513120	AG	+
chr9	35092185	35092186	AG	-
chr9	35560602	35560603	AG	+
chr9	89381341	89381342	AG	-
chr9	93110580	93110581	AG	+
chr9	93289112	93289113	AG	+
chr9	98203380	98203381	AG	-
chr9	112224150	112224151	AG	-
chr9	113260335	113260336	AG	+
chr9	114091904	114091905	AG	-
chr9	114092548	114092549	AG	-
chr9	114337101	114337102	AG	-
chr9	117712448	117712449	AG	+
chr9	123370340	123370341	AG	+
chr9	125585582	125585583	AG	-
chr9	127806989	127806990	AG	+
chr9	127908392	127908393	AG	-
chr9	129009293	129009294	AG	-
chr9	129059179	129059180	AG	+
chr9	129809386	129809387	AG	+
chr9	129809391	129809392	AG	+
chr9	129809413	129809414	AG	+
chr9	129809426	129809427	AG	+
chr9	129809427	129809428	AG	+
chr9	129809486	129809487	AG	+
chr9	129809487	129809488	AG	+
chr9	129809495	129809496	AG	+
chr9	129809501	129809502	AG	+
chr9	129809529	129809530	AG	+
chr9	130884807	130884808	AG	+
chr9	131228188	131228189	AG	+
chr9	133108137	133108138	AG	-
chr9	133108359	133108360	AG	-
chr9	133341649	133341650	AG	-
chr9	134048199	134048200	AG	-
chr9	134401739	134401740	AG	+
chr9	136208972	136208973	AG	-
chr9	136378722	136378723	AG	-
chr9	136484531	136484532	AG	+
chr9	136484709	136484710	AG	+
chr9	136672272	136672273	AG	+
chr9	136953898	136953899	AG	+
chr9	137031232	137031233	AG	-
chr9	137243169	137243170	AG	+
chr9	137349166	137349167	AG	-
chr9	137428131	137428132	AG	+
chr9	137438016	137438017	AG	-
chr9	137457660	137457661	AG	-
chr9	138121961	138121962	AG	+
chrX	2877220	2877221	AG	+
chrX	2907425	2907426	AG	-
chrX	9684163	9684164	AG	+
chrX	30694432	30694433	AG	+
chrX	37793736	37793737	AG	+
chrX	37795958	37795959	AG	+
chrX	48688435	48688436	AG	+
chrX	48816494	48816495	AG	+
chrX	48823264	48823265	AG	+
chrX	49067707	49067708	AG	+
chrX	49176130	49176131	AG	-
chrX	49590713	49590714	AG	+
chrX	51408423	51408424	AG	+
chrX	53193078	53193079	AG	-
chrX	54928935	54928936	AG	+
chrX	54929049	54929050	AG	+
chrX	54929061	54929062	AG	+
chrX	54929073	54929074	AG	+
chrX	54929103	54929104	AG	+
chrX	54929133	54929134	AG	+
chrX	54929157	54929158	AG	+
chrX	54929193	54929194	AG	+
chrX	54929211	54929212	AG	+
chrX	54929217	54929218	AG	+
chrX	54929235	54929236	AG	+
chrX	54929319	54929320	AG	+
chrX	54929682	54929683	AG	+
chrX	54929709	54929710	AG	+
chrX	54929769	54929770	AG	+
chrX	54929800	54929801	AG	+
chrX	54929859	54929860	AG	+
chrX	54929889	54929890	AG	+
chrX	54929949	54929950	AG	+
chrX	54930129	54930130	AG	+
chrX	54930224	54930225	AG	+
chrX	54930249	54930250	AG	+
chrX	54930303	54930304	AG	+
chrX	54930332	54930333	AG	+
chrX	54930369	54930370	AG	+
chrX	54930392	54930393	AG	+
chrX	54930399	54930400	AG	+
chrX	54930423	54930424	AG	+
chrX	54930452	54930453	AG	+
chrX	54930492	54930493	AG	+
chrX	54930519	54930520	AG	+
chrX	54930579	54930580	AG	+
chrX	54930615	54930616	AG	+
chrX	54930720	54930721	AG	+
chrX	54930780	54930781	AG	+
chrX	54930960	54930961	AG	+
chrX	54930975	54930976	AG	+
chrX	101625865	101625866	AG	+
chrX	101655997	101655998	AG	-
chrX	101656096	101656097	AG	-
chrX	101657035	101657036	AG	-
chrX	101657540	101657541	AG	-
chrX	101657546	101657547	AG	-
chrX	101657558	101657559	AG	-
chrX	102127138	102127139	AG	+
chrX	108597384	108597385	AG	+
chrX	108597387	108597388	AG	+
chrX	108735772	108735773	AG	-
chrX	114731356	114731357	AG	+
chrX	114731359	114731360	AG	+
chrX	114731360	114731361	AG	+
chrX	114848118	114848119	AG	+
chrX	114848120	114848121	AG	+
chrX	114848124	114848125	AG	+
chrX	114848125	114848126	AG	+
chrX	114848130	114848131	AG	+
chrX	121048625	121048626	AG	+
chrX	123465110	123465111	AG	+
chrX	130066870	130066871	AG	-
chrX	130066871	130066872	AG	-
chrX	130067075	130067076	AG	-
chrX	149503346	149503347	AG	-
chrX	149504227	149504228	AG	-
chrX	152189846	152189847	AG	-
chrX	153445189	153445190	AG	-
chrX	153445277	153445278	AG	-
chrX	153767150	153767151	AG	+
chrX	153767193	153767194	AG	+
chrX	153767206	153767207	AG	+
chrX	154014150	154014151	AG	-
chrX	154351581	154351582	AG	-
chrX	154351588	154351589	AG	-
